m,mbs,tp,pp,dp,dp method,overlap_comm,node placement,partition,estimated time (s/step),pipeline time,DP all-reduce time,Emb layer all-reduce time,is_oom,gpumem,train_cost,price_per_step,exp_partition,A6000,rank,real_rank
2,4,4,2,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",16.449140548706055,16.022041252069954,0.4052552580833435,0.02184533327817917,True,123.67656707763672,14804339.810137004,1.1843471848109604,20-20,16,58,0
2,4,4,2,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",16.449140548706055,16.022041252069954,0.4052552580833435,0.02184533327817917,True,106.2515640258789,14804339.810137004,1.1843471848109604,20-20,16,58,0
8,2,2,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",16.520984649658203,16.287230224726233,0.19006478786468506,0.04369066655635834,True,93.77434539794922,14868999.995919969,1.1895199996735975,5-5-5-5-5-5-5-5,16,60,0
8,2,2,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",16.520984649658203,16.287230224726233,0.19006478786468506,0.04369066655635834,True,101.66365814208984,14868999.995919969,1.1895199996735975,5-5-5-5-5-5-5-5,16,60,0
64,1,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",16.538612365722656,16.527688950535946,0.0,0.010922666639089584,True,72.81227111816406,14884865.06181335,1.1907892049450681,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,62,0
64,1,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",16.538612365722656,16.527688950535946,0.0,0.010922666639089584,True,72.81227111816406,14884865.06181335,1.1907892049450681,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,62,0
16,2,2,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",16.8197078704834,16.74802623283626,0.04983683302998543,0.02184533327817917,True,75.88253021240234,15137852.95253372,1.2110282362026976,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,64,0
16,2,2,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",16.8197078704834,16.74802623283626,0.04983683302998543,0.02184533327817917,True,78.07808685302734,15137852.95253372,1.2110282362026976,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,64,0
2,2,1,4,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",17.146074295043945,16.23124795781749,0.8274438381195068,0.08738133311271667,True,125.62371826171875,15431584.982940247,1.2345267986352197,10-10-10-10,16,66,0
2,2,1,4,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",17.146074295043945,16.23124795781749,0.8274438381195068,0.08738133311271667,True,86.78262329101562,15431584.982940247,1.2345267986352197,10-10-10-10,16,66,0
32,2,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",17.850406646728516,17.84494658199811,0.0,0.005461333319544792,True,49.13689041137695,16065488.951523675,1.285239116121894,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,68,0
32,2,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",17.850406646728516,17.84494658199811,0.0,0.005461333319544792,True,49.13689041137695,16065488.951523675,1.285239116121894,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,68,0
8,2,1,16,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",18.195140838623047,17.934695140763115,0.17306576669216156,0.08738133311271667,True,100.20123291015625,16375752.099064294,1.3100601679251436,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,70,0
8,2,1,16,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",18.195140838623047,17.934695140763115,0.17306576669216156,0.08738133311271667,True,110.33949279785156,16375752.099064294,1.3100601679251436,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,70,0
1,4,2,2,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",18.28784942626953,17.416715526979964,0.8274440765380859,0.04369066655635834,True,90.57447814941406,16459190.466605289,1.3167352373284231,20-20,16,72,0
1,4,2,2,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",18.28784942626953,17.416715526979964,0.8274440765380859,0.04369066655635834,True,128.325927734375,16459190.466605289,1.3167352373284231,20-20,16,72,0
4,2,1,8,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",18.425071716308594,17.93243666458124,0.40525516867637634,0.08738133311271667,True,103.50997161865234,16582691.472949557,1.3266153178359645,5-5-5-5-5-5-5-5,16,74,0
4,2,1,8,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",18.425071716308594,17.93243666458124,0.40525516867637634,0.08738133311271667,True,84.57624816894531,16582691.472949557,1.3266153178359645,5-5-5-5-5-5-5-5,16,74,0
4,4,4,4,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",18.59034538269043,18.378435522324956,0.19006477296352386,0.02184533327817917,True,120.7393798828125,16731438.911245134,1.3385151128996107,10-10-10-10,16,76,0
4,4,4,4,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",18.59034538269043,18.378435522324956,0.19006477296352386,0.02184533327817917,True,113.26914978027344,16731438.911245134,1.3385151128996107,10-10-10-10,16,76,0
8,4,4,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",19.772680282592773,19.687479966252468,0.0742775946855545,0.010922666639089584,True,119.27078247070312,17795548.466130998,1.4236438772904798,5-5-5-5-5-5-5-5,16,78,0
8,4,4,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",19.772680282592773,19.687479966252468,0.0742775946855545,0.010922666639089584,True,116.9038314819336,17795548.466130998,1.4236438772904798,5-5-5-5-5-5-5-5,16,78,0
32,2,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",19.842002868652344,19.831078637071872,0.0,0.010922666639089584,True,76.30059814453125,17857939.271140203,1.4286351416912162,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,80,0
32,2,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",19.842002868652344,19.831078637071872,0.0,0.010922666639089584,True,76.30059814453125,17857939.271140203,1.4286351416912162,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,80,0
16,2,1,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",20.002887725830078,19.87659010187185,0.08260700106620789,0.04369066655635834,True,137.26673889160156,18002736.750918068,1.4402189400734455,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,82,0
16,2,1,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",20.002887725830078,19.87659010187185,0.08260700106620789,0.04369066655635834,True,132.87574768066406,18002736.750918068,1.4402189400734455,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,82,0
1,8,4,2,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",21.804059982299805,21.376961601159937,0.4052552580833435,0.02184533327817917,True,123.67656707763672,19623804.189816367,1.5699043351853093,20-20,16,84,0
1,8,4,2,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",21.804059982299805,21.376961601159937,0.4052552580833435,0.02184533327817917,True,106.2515640258789,19623804.189816367,1.5699043351853093,20-20,16,84,0
2,4,2,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",21.89602279663086,21.447077842034975,0.40525516867637634,0.04369066655635834,True,110.55108642578125,19706571.356235925,1.576525708498874,10-10-10-10,16,86,0
2,4,2,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",21.89602279663086,21.447077842034975,0.40525516867637634,0.04369066655635834,True,92.6238021850586,19706571.356235925,1.576525708498874,10-10-10-10,16,86,0
16,4,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",22.45195770263672,22.4464974578162,0.0,0.005461333319544792,True,94.9802474975586,20206916.601414997,1.6165533281131996,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,88,0
16,4,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",22.45195770263672,22.4464974578162,0.0,0.005461333319544792,True,94.9802474975586,20206916.601414997,1.6165533281131996,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,88,0
8,4,2,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",23.64950942993164,23.57782801767251,0.04983683302998543,0.02184533327817917,True,78.07808685302734,21284721.405781213,1.702777712462497,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,90,0
8,4,2,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",23.64950942993164,23.57782801767251,0.04983683302998543,0.02184533327817917,True,75.88253021240234,21284721.405781213,1.702777712462497,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,90,0
4,4,2,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",23.82452392578125,23.59076939956248,0.19006478786468506,0.04369066655635834,True,93.77434539794922,21442235.657701276,1.7153788526161022,5-5-5-5-5-5-5-5,16,92,0
4,4,2,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",23.82452392578125,23.59076939956248,0.19006478786468506,0.04369066655635834,True,101.66365814208984,21442235.657701276,1.7153788526161022,5-5-5-5-5-5-5-5,16,92,0
2,8,4,4,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",26.214427947998047,26.002518602469948,0.19006477296352386,0.02184533327817917,True,120.7393798828125,23593165.741479658,1.8874532593183726,10-10-10-10,16,94,0
2,8,4,4,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",26.214427947998047,26.002518602469948,0.19006477296352386,0.02184533327817917,True,113.26914978027344,23593165.741479658,1.8874532593183726,10-10-10-10,16,94,0
16,4,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",26.448781967163086,26.437858010143728,0.0,0.010922666639089584,True,76.30059814453125,23804085.973166995,1.9043268778533595,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,96,0
16,4,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",26.448781967163086,26.437858010143728,0.0,0.010922666639089584,True,76.30059814453125,23804085.973166995,1.9043268778533595,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,96,0
1,4,1,4,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",26.708637237548828,25.79381269468999,0.8274438381195068,0.08738133311271667,True,86.78262329101562,24037957.506628245,1.9230366005302597,10-10-10-10,16,98,0
1,4,1,4,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",26.708637237548828,25.79381269468999,0.8274438381195068,0.08738133311271667,True,125.62371826171875,24037957.506628245,1.9230366005302597,10-10-10-10,16,98,0
4,8,4,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",28.53134536743164,28.446144411924966,0.0742775946855545,0.010922666639089584,True,116.9038314819336,25678407.37995656,2.0542725903965247,5-5-5-5-5-5-5-5,16,100,0
4,8,4,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",28.53134536743164,28.446144411924966,0.0742775946855545,0.010922666639089584,True,119.27078247070312,25678407.37995656,2.0542725903965247,5-5-5-5-5-5-5-5,16,100,0
2,4,1,8,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",29.518198013305664,29.025563036217488,0.40525516867637634,0.08738133311271667,True,103.50997161865234,26566581.55956141,2.1253265247649127,5-5-5-5-5-5-5-5,16,102,0
2,4,1,8,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",29.518198013305664,29.025563036217488,0.40525516867637634,0.08738133311271667,True,84.57624816894531,26566581.55956141,2.1253265247649127,5-5-5-5-5-5-5-5,16,102,0
4,4,1,16,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",30.211301803588867,29.95085611338124,0.17306576669216156,0.08738133311271667,True,100.20123291015625,27190379.74553129,2.175230379642503,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,104,0
4,4,1,16,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",30.211301803588867,29.95085611338124,0.17306576669216156,0.08738133311271667,True,110.33949279785156,27190379.74553129,2.175230379642503,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,104,0
8,8,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",31.655059814453125,31.649599209452475,0.0,0.005461333319544792,True,94.9802474975586,28489771.901197642,2.2791817520958113,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,106,0
8,8,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",31.655059814453125,31.649599209452475,0.0,0.005461333319544792,True,94.9802474975586,28489771.901197642,2.2791817520958113,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,106,0
8,4,1,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",32.26667022705078,32.140374770143715,0.08260700106620789,0.04369066655635834,True,137.26673889160156,29040225.485851705,2.3232180388681365,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,108,0
8,4,1,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",32.26667022705078,32.140374770143715,0.08260700106620789,0.04369066655635834,True,132.87574768066406,29040225.485851705,2.3232180388681365,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,108,0
1,8,2,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",34.53075408935547,34.081811834179966,0.40525516867637634,0.04369066655635834,True,110.55108642578125,31077916.55894809,2.486233324715847,10-10-10-10,16,110,0
1,8,2,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",34.53075408935547,34.081811834179966,0.40525516867637634,0.04369066655635834,True,92.6238021850586,31077916.55894809,2.486233324715847,10-10-10-10,16,110,0
2,8,2,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",38.431602478027344,38.197847749234974,0.19006478786468506,0.04369066655635834,True,101.66365814208984,34588706.9812639,2.767096558501112,5-5-5-5-5-5-5-5,16,112,0
2,8,2,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",38.431602478027344,38.197847749234974,0.19006478786468506,0.04369066655635834,True,93.77434539794922,34588706.9812639,2.767096558501112,5-5-5-5-5-5-5-5,16,112,0
