m,mbs,tp,pp,dp,dp method,overlap_comm,node placement,partition,estimated time (s/step),pipeline time,DP all-reduce time,Emb layer all-reduce time,is_oom,gpumem,train_cost,price_per_step,exp_partition,A6000,rank,real_rank
8,2,4,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",10.399787902832031,10.266525794252466,0.11141639202833176,0.02184533327817917,True,59.24089813232422,18719761.511064313,1.4975809208851452,5-5-5-5-5-5-5-5,32,44,0
8,2,4,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",10.399787902832031,10.266525794252466,0.11141639202833176,0.02184533327817917,True,63.185821533203125,18719761.511064313,1.4975809208851452,5-5-5-5-5-5-5-5,32,44,0
2,2,2,4,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",11.483288764953613,11.005396128434976,0.4342019259929657,0.04369066655635834,True,68.72100830078125,20670077.991117265,1.653606239289381,10-10-10-10,32,46,0
2,2,2,4,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",11.483288764953613,11.005396128434976,0.4342019259929657,0.04369066655635834,True,49.299781799316406,20670077.991117265,1.653606239289381,10-10-10-10,32,46,0
64,1,4,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",11.6797513961792,11.674289774889036,0.0,0.005461333319544792,False,47.42142868041992,21023713.434141792,1.6818970747313433,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,48,11
64,1,4,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",11.6797513961792,11.674289774889036,0.0,0.005461333319544792,False,47.42142868041992,21023713.434141792,1.6818970747313433,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,48,11
16,2,4,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",11.686773300170898,11.622546439416208,0.05330469459295273,0.010922666639089584,True,71.80680084228516,21036352.958073083,1.6829082366458468,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,50,0
16,2,4,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",11.686773300170898,11.622546439416208,0.05330469459295273,0.010922666639089584,True,73.32768249511719,21036352.958073083,1.6829082366458468,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,50,0
1,4,4,2,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",11.896146774291992,11.440100020359937,0.43420207500457764,0.02184533327817917,True,74.90703582763672,21413228.096192252,1.7130582476953802,20-20,32,52,0
1,4,4,2,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",11.896146774291992,11.440100020359937,0.43420207500457764,0.02184533327817917,True,56.02994918823242,21413228.096192252,1.7130582476953802,20-20,32,52,0
4,2,2,8,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",12.295699119567871,12.03026570596248,0.22174224257469177,0.04369066655635834,True,48.46503829956055,22132427.822632257,1.7705942258105807,5-5-5-5-5-5-5-5,32,54,0
4,2,2,8,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",12.295699119567871,12.03026570596248,0.22174224257469177,0.04369066655635834,True,57.932220458984375,22132427.822632257,1.7705942258105807,5-5-5-5-5-5-5-5,32,54,0
16,2,2,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",13.083989143371582,13.02869206483624,0.03345175087451935,0.02184533327817917,True,77.32801818847656,23551360.72636371,1.8841088581090968,1-2-1-2-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,32,56,0
16,2,2,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",13.083989143371582,13.02869206483624,0.03345175087451935,0.02184533327817917,True,75.63599395751953,23551360.72636371,1.8841088581090968,1-2-1-2-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,32,56,0
8,2,2,16,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",13.565251350402832,13.394414760726232,0.12714608013629913,0.04369066655635834,True,57.67398452758789,24417639.329743702,1.953411146379496,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,58,0
8,2,2,16,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",13.565251350402832,13.394414760726232,0.12714608013629913,0.04369066655635834,True,62.74326705932617,24417639.329743702,1.953411146379496,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,58,0
1,2,1,4,32,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",14.027217864990234,13.084811152289987,0.8550253510475159,0.08738133311271667,True,89.70184326171875,25249185.420873005,2.0199348336698404,10-10-10-10,32,60,0
1,2,1,4,32,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",14.027217864990234,13.084811152289987,0.8550253510475159,0.08738133311271667,True,49.36686325073242,25249185.420873005,2.0199348336698404,10-10-10-10,32,60,0
32,2,4,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",14.041954040527344,14.036491901198088,0.0,0.005461333319544792,True,48.35547637939453,25275710.739871554,2.0220568591897243,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,62,0
32,2,4,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",14.041954040527344,14.036491901198088,0.0,0.005461333319544792,True,48.35547637939453,25275710.739871554,2.0220568591897243,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,62,0
2,4,4,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[12, 9, 9, 12]",14.07261848449707,13.81068046966995,0.24009351432323456,0.02184533327817917,True,73.72665405273438,25330907.161504958,2.0264725729203965,11-9-9-11,32,64,0
2,4,4,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[12, 9, 9, 12]",14.07261848449707,13.81068046966995,0.24009351432323456,0.02184533327817917,True,63.91630554199219,25330907.161504958,2.0264725729203965,11-9-9-11,32,64,0
4,4,4,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",14.826095581054688,14.692834218324963,0.11141639202833176,0.02184533327817917,True,63.185821533203125,26687176.31654866,2.134974105323893,5-5-5-5-5-5-5-5,32,66,0
4,4,4,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",14.826095581054688,14.692834218324963,0.11141639202833176,0.02184533327817917,True,59.24089813232422,26687176.31654866,2.134974105323893,5-5-5-5-5-5-5-5,32,66,0
2,2,1,8,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",15.175293922424316,14.653710121817488,0.4342019557952881,0.08738133311271667,True,65.95529174804688,27315738.14219114,2.1852590513752914,5-5-5-5-5-5-5-5,32,68,0
2,2,1,8,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",15.175293922424316,14.653710121817488,0.4342019557952881,0.08738133311271667,False,45.44374084472656,27315738.14219114,2.1852590513752914,5-5-5-5-5-5-5-5,32,68,13
4,2,1,16,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",15.438694953918457,15.09286855978124,0.2584448456764221,0.08738133311271667,True,52.128265380859375,27789863.627961475,2.223189090236918,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,32,70,0
4,2,1,16,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",15.438694953918457,15.09286855978124,0.2584448456764221,0.08738133311271667,True,64.29417419433594,27789863.627961475,2.223189090236918,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,32,70,0
8,2,1,32,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",16.29787254333496,16.08658012083624,0.12391050904989243,0.08738133311271667,True,75.21986389160156,29336395.12646908,2.3469116101175262,2-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,32,72,0
8,2,1,32,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",16.29787254333496,16.08658012083624,0.12391050904989243,0.08738133311271667,True,67.90153503417969,29336395.12646908,2.3469116101175262,2-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,32,72,0
8,4,4,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",16.311813354492188,16.24758541585247,0.05330469459295273,0.010922666639089584,True,71.80680084228516,29361488.778625485,2.3489191022900386,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,74,0
8,4,4,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",16.311813354492188,16.24758541585247,0.05330469459295273,0.010922666639089584,True,73.32768249511719,29361488.778625485,2.3489191022900386,3-2-3-2-3-3-3-3-3-2-2-2-2-2-2-3,32,74,0
1,4,2,4,16,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",17.894607543945312,17.416715526979967,0.4342019259929657,0.04369066655635834,True,49.299781799316406,32210540.12702772,2.5768432101622176,10-10-10-10,32,76,0
1,4,2,4,16,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",17.894607543945312,17.416715526979967,0.4342019259929657,0.04369066655635834,True,68.72100830078125,32210540.12702772,2.5768432101622176,10-10-10-10,32,76,0
16,4,4,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",18.766357421875,18.760896153816205,0.0,0.005461333319544792,True,48.35547637939453,33779701.91807725,2.7023761534461803,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,78,0
16,4,4,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",18.766357421875,18.760896153816205,0.0,0.005461333319544792,True,48.35547637939453,33779701.91807725,2.7023761534461803,1-2-1-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2,32,78,0
2,4,2,8,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",19.64621353149414,19.380781082034975,0.22174224257469177,0.04369066655635834,True,57.932220458984375,35363455.03785366,2.8290764030282927,5-5-5-5-5-5-5-5,32,80,0
2,4,2,8,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",19.64621353149414,19.380781082034975,0.22174224257469177,0.04369066655635834,True,48.46503829956055,35363455.03785366,2.8290764030282927,5-5-5-5-5-5-5-5,32,80,0
8,4,2,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",21.153568267822266,21.098271905672487,0.03345175087451935,0.02184533327817917,True,77.32801818847656,38076714.331242874,3.04613714649943,1-2-1-2-2-2-2-2-2-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,32,82,0
